Credit Policy,Purpose,Interest Rate,Installments,Log Annual Income,Annual Income,Debt to Income Ratio,FICO Score,Days with Credit Line,Revolving Balance,Revolving Utilization,Inquiries Last 6 Months,Delinquencies 2 Years,Public Records,Not Fully Paid,Purpose Credit Card,Purpose Debt Consolidation,Purpose Educational,Purpose Home Improvement,Purpose Major Purchase,Purpose Small Business
1,Educational,0.1704,276.48,9.541081934,13920,0.0224,692,8010,984,0.984,0,2,0,1,0,0,1,0,0,0
1,Small Business,0.1565,699.73,11.48452599,97199.99996,0.036,722,5658,16930,0.226,0,0,0,1,0,0,0,0,0,1
1,Major Purchase,0.1385,341.04,11.33828632,83975.99977,0.018,722,1140,3109,0.159,2,0,0,1,0,0,0,0,1,0
1,Credit Card,0.1385,341.04,11.8493977,139999.9998,0.0725,697,3690,47134,0.507,3,0,0,1,1,0,0,0,0,0
1,All Other,0.1218,59.94,9.798127037,18000,0.0633,717,1230,1454,0.338,0,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1095,255.17,10.40426284,32999.99999,0.2029,742,9600,11904,0.383,0,0,0,1,0,1,0,0,0,0
1,All Other,0.1287,134.54,10.16585182,26000.00008,0.2322,677,2911,5610,0.801,3,0,0,1,0,0,0,0,0,0
1,All Other,0.16,70.32,10.08580911,24000.00002,0.0255,667,3510,0,0.63,0,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.1821,181.3,10.71441777,45000.00006,0.1139,662,5400,0,0.258,3,2,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1533,139.32,10.46310334,34999.99998,0.0912,667,2820,2653,0.491,1,0,0,1,0,1,0,0,0,0
1,Educational,0.1025,32.39,9.259130536,10500,0.2137,702,5310,5430,0.489,0,1,0,1,0,0,1,0,0,0
1,Home Improvement,0.1189,663.28,11.01205017,60599.99988,0.0289,742,3660,6863,0.467,4,0,0,1,0,0,0,1,0,0
1,Small Business,0.1739,716.95,11.03488966,61999.99975,0.1351,697,4350,7574,0.356,3,1,0,1,0,0,0,0,0,1
1,All Other,0.1114,393.65,11.22524339,74999.99981,0.0782,737,3180,10320,0.089,1,0,0,1,0,0,0,0,0,0
1,Home Improvement,0.1379,851.89,11.23848862,76000.00006,0.0445,717,5250,165,0.025,2,0,0,1,0,0,0,1,0,0
1,Major Purchase,0.1287,840.83,11.45952469,94800.00017,0.0013,757,2190,14,0.002,2,0,0,1,0,0,0,0,1,0
0,Debt Consolidation,0.1608,35.2,10.30895266,29999.99998,0.2384,642,2490,10125,0.904,1,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1608,246.38,12.1521443,189499.9993,0.2247,647,7212,150971,0.923,4,0,0,1,0,1,0,0,0,0
0,Debt Consolidation,0.16,787.53,11.26446411,78000.00034,0.1934,682,3780,15897,0.66,5,0,1,0,0,1,0,0,0,0
0,Educational,0.164,126.4,10.30895266,29999.99998,0.296,677,1643,3043,0.585,1,0,0,1,0,0,1,0,0,0
0,Debt Consolidation,0.1482,242.05,10.71441777,45000.00006,0.1912,652,2847,26531,0.526,33,0,0,1,0,1,0,0,0,0
0,Debt Consolidation,0.1482,172.89,10.6454249,42000.00011,0.1851,652,4020,9792,0.64,8,0,0,1,0,1,0,0,0,0
0,Debt Consolidation,0.138,149.96,10.73639668,46000.00021,0.167,662,4339,314,0.126,4,1,0,0,0,1,0,0,0,0
0,All Other,0.1482,311.2,11.39414193,88800.00009,0.1934,657,4140,38329,0.773,0,0,0,1,0,0,0,0,0,0
0,Debt Consolidation,0.1703,570.69,11.35510138,85400.00002,0.2532,672,4150,38781,0.545,3,0,0,0,0,1,0,0,0,0
0,Credit Card,0.1324,404.03,12.20607265,200000.0009,0.2131,697,5880,152416,0.801,0,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1229,236.81,10.1266311,24999.9999,0.1555,672,990,10410,0.639,1,0,0,0,0,1,0,0,0,0
0,Home Improvement,0.1229,250.15,10.73639668,46000.00021,0.0303,672,983,5556,0.271,2,0,0,0,0,0,0,1,0,0
0,Debt Consolidation,0.1387,231.98,11.51292546,99999.9995,0.1464,657,3498,39411,0.978,1,0,0,0,0,1,0,0,0,0
0,All Other,0.1387,163.75,10.77895629,48000.00001,0.0918,652,7556,4945,0.642,2,2,1,0,0,0,0,0,0,0
0,Debt Consolidation,0.1671,385.27,10.91871823,55199.99987,0.2652,667,2673,21300,0.655,4,0,0,0,0,1,0,0,0,0
0,All Other,0.0775,156.11,11.15625052,69999.99993,0.0881,772,6390,0,0.073,4,0,0,0,0,0,0,0,0,0
0,All Other,0.0838,204.84,10.78931908,48500.00015,0.04,742,3661,0,0.029,3,0,0,0,0,0,0,0,0,0
0,All Other,0.0807,136.45,11.69524702,119999.9998,0.04,742,4080,0,0.221,6,0,0,0,0,0,0,0,0,0
0,All Other,0.0933,80.69,11.60823564,109999.9995,0.1,712,2820,0,0.172,6,0,0,0,0,0,0,0,0,0
0,All Other,0.0933,124.62,11.49272276,98000.00023,0.1,707,4080,0,0.568,1,0,1,0,0,0,0,0,0,0
0,All Other,0.1154,164.98,10.91508846,54999.99977,0.1,697,3190,2447,0.655,4,0,0,1,0,0,0,0,0,0
0,All Other,0.1028,164.42,11.46163217,94999.99994,0.1,702,2310,0,0.201,3,1,0,0,0,0,0,0,0,0
0,All Other,0.0964,32.11,9.392661929,12000,0.1,697,1050,0,0.487,2,0,0,0,0,0,0,0,0,0
0,All Other,0.0996,103.2,11.91839057,149999.9995,0.1,692,6030,0,0.198,2,0,0,0,0,0,0,0,0,0
0,All Other,0.1028,113.39,12.10071213,180000,0.1,687,3990,0,0.217,4,0,0,0,0,0,0,0,0,0
0,All Other,0.1122,211.85,10.37349118,31999.99994,0.1,687,3330,0,0.383,6,0,0,0,0,0,0,0,0,0
0,All Other,0.0964,208.66,9.903487553,20000.00001,0.1,712,1139,0,0.107,4,0,0,1,0,0,0,0,0,0
0,All Other,0.0996,64.5,8.699514748,5999.999999,0.1,687,810,0,0.7,1,0,0,0,0,0,0,0,0,0
0,All Other,0.1249,42.65,10.59663473,39999.99988,0.1,707,5790,0,0.515,8,0,0,1,0,0,0,0,0,0
0,All Other,0.0933,95.86,9.903487553,20000.00001,0.1,712,3513,0,0.481,4,0,0,0,0,0,0,0,0,0
0,All Other,0.0901,95.42,10.46310334,34999.99998,0.1,717,4770,0,0.14,3,0,0,0,0,0,0,0,0,0
0,All Other,0.0775,209.18,12.22098096,203003.9995,0.01,802,6840,0,0.086,5,0,0,0,0,0,0,0,0,0
0,All Other,0.0775,218.55,11.39075783,88499.99991,0.01,802,3570,0,0,1,0,0,0,0,0,0,0,0,0
0,All Other,0.0743,155.38,11.65442503,115200.0003,0.01,802,6750,0,0.05,5,0,0,0,0,0,0,0,0,0
0,All Other,0.1122,344.87,11.00209984,59999.99993,0.195,742,5610,0,0,5,1,0,0,0,0,0,0,0,0
0,All Other,0.0712,30.94,10.81977828,49999.99978,0.011,772,5910,0,0.008,3,0,0,0,0,0,0,0,0,0
0,All Other,0.0838,81.94,8.779557456,6500.000001,0.0646,722,1230,0,0.001,2,0,0,1,0,0,0,0,0,0
0,All Other,0.0743,93.23,11.28978191,79999.99971,0.0039,797,4441,0,0.005,0,0,0,0,0,0,0,0,0,0
0,All Other,0.0743,77.69,11.10682015,66623.99987,0.1036,787,5250,0,0.013,5,0,0,0,0,0,0,0,0,0
0,All Other,0.0775,156.11,12.61153775,299999.9989,0.0538,757,5641,0,0.235,4,0,0,0,0,0,0,0,0,0
0,All Other,0.1407,34.21,10.1266311,24999.9999,0.1627,642,567,0,0.85,0,0,0,0,0,0,0,0,0,0
0,All Other,0.1091,45.78,10.59663473,39999.99988,0.0861,672,8490,0,0.005,0,0,1,0,0,0,0,0,0,0
0,All Other,0.1122,164.23,10.23995979,28000.00002,0.0351,672,1139,0,0.562,4,1,0,0,0,0,0,0,0,0
0,All Other,0.0901,38.17,10.49127422,36000.00009,0.0327,707,4680,0,0.022,5,1,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.0964,141.25,10.30895266,29999.99998,0.0372,697,1050,3493,0.635,0,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1059,195.28,9.903487553,20000.00001,0.129,697,4170,13660,0.66,4,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.0712,61.87,11.91839057,149999.9995,0.056,802,8490,150786,0.022,0,0,0,0,0,1,0,0,0,0
0,Educational,0.147,345.18,10.81977828,49999.99978,0.0722,652,2820,10025,0.85,0,2,0,0,0,0,1,0,0,0
0,Debt Consolidation,0.0964,61,11.51292546,99999.9995,0.1,707,6360,0,0.415,6,0,0,0,0,1,0,0,0,0
0,All Other,0.1312,180.57,8.29404964,4000,0.15,662,179,0,0.478,1,0,0,0,0,0,0,0,0,0
0,Credit Card,0.1312,202.51,9.392661929,12000,0.044,657,899,5251,0.493,9,0,0,0,1,0,0,0,0,0
0,Credit Card,0.128,67.2,9.210340372,10000,0.0348,647,1170,571,0.619,0,1,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1312,226.98,11.00209984,59999.99993,0.1316,672,5880,5513,0.889,9,0,1,1,0,1,0,0,0,0
0,Credit Card,0.1501,693.45,11.28978191,79999.99971,0.0311,672,3570,7883,0.593,6,1,0,1,1,0,0,0,0,0
0,Credit Card,0.1059,325.46,10.91508846,54999.99977,0.1796,727,3180,6559,0.248,5,0,0,0,1,0,0,0,0,0
0,Credit Card,0.1691,142.43,11.12726298,67999.99972,0.1962,657,2010,1943,0.256,3,1,0,0,1,0,0,0,0,0
0,All Other,0.1438,89.35,10.6454249,42000.00011,0.1691,642,5549,4139,0.524,18,4,1,1,0,0,0,0,0,0
0,Debt Consolidation,0.1091,114.44,9.61580548,15000,0.1152,682,990,3570,0.724,0,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1186,265.17,11.05089001,63000.00029,0.1042,687,6389,7406,0.588,14,0,1,1,0,1,0,0,0,0
0,Home Improvement,0.1312,135.01,10.37349118,31999.99994,0.0791,652,5610,9129,0.733,3,0,1,0,0,0,0,1,0,0
0,Credit Card,0.147,345.18,11.08214255,65000.00007,0.0637,647,1896,2211,0.737,6,0,0,0,1,0,0,0,0,0
0,Educational,0.1028,38.88,8.29404964,4000,0.081,682,368,900,0.375,1,0,0,0,0,0,1,0,0,0
0,Credit Card,0.1249,33.45,10.37349118,31999.99994,0.0521,652,2430,1636,0.167,2,4,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1249,150.52,10.34174248,30999.99989,0.0956,662,780,4494,0.762,1,0,0,0,0,1,0,0,0,0
0,Educational,0.1438,61.86,10.59663473,39999.99988,0.0411,632,629,6214,0.55,9,0,0,1,0,0,1,0,0,0
0,Credit Card,0.1533,139.31,11.36210258,86000.00041,0.2012,652,2849,37318,0.754,1,0,0,0,1,0,0,0,0,0
0,All Other,0.1122,164.23,11.01862914,60999.99981,0.1448,692,2969,9442,0.513,15,0,0,1,0,0,0,0,0,0
0,Credit Card,0.1438,42.96,9.210340372,10000,0.0564,632,660,1269,1.057,1,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1596,316.25,9.903487553,20000.00001,0.1566,642,5370,5673,0.22,1,0,0,0,0,1,0,0,0,0
0,All Other,0.1438,68.73,10.59663473,39999.99988,0.1557,642,239,17312,0.866,0,0,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.147,110.46,9.472704636,12999.99999,0.0942,637,449,1670,0.556,1,0,0,0,0,1,0,0,0,0
0,Educational,0.1754,43.11,9.169518377,9599.999996,0.0838,612,659,546,0.476,0,1,0,0,0,0,1,0,0,0
0,Debt Consolidation,0.1249,140.48,10.80972795,49500.00007,0.0768,662,1019,6670,0.725,1,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1501,34.68,9.757305042,17279.99999,0.2,652,1052,2484,0.354,2,0,0,0,0,1,0,0,0,0
0,Educational,0.1059,133.44,10.59663473,39999.99988,0.0951,682,406,705,0.542,2,0,0,0,0,0,1,0,0,0
0,Credit Card,0.1217,116.54,9.210340372,10000,0.1476,667,1022,4784,0.957,0,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1375,102.17,9.392661929,12000,0.193,667,5669,2545,0.144,4,1,0,1,0,1,0,0,0,0
0,Credit Card,0.1343,67.81,10.71441777,45000.00006,0.0875,647,419,1615,0.541,8,0,1,0,1,0,0,0,0,0
0,All Other,0.1533,365.69,11.03488966,61999.99975,0.0172,642,1470,1437,0.958,13,0,0,1,0,0,0,0,0,0
0,Debt Consolidation,0.1407,171.05,10.71441777,45000.00006,0.0053,642,2846,123,0.41,6,13,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1091,425.04,11.03488966,61999.99975,0.2,697,4980,13748,0.502,4,0,1,0,0,1,0,0,0,0
0,All Other,0.0996,257.99,10.1266311,24999.9999,0.0048,702,600,316,0.192,1,0,0,0,0,0,0,0,0,0
0,Credit Card,0.1501,346.73,10.81977828,49999.99978,0.0775,647,1500,16246,0.833,1,0,0,1,1,0,0,0,0,0
0,Credit Card,0.1691,284.86,11.00209984,59999.99993,0.2022,647,6209,6755,0.993,1,0,0,1,1,0,0,0,0,0
0,All Other,0.1722,464.95,10.37349118,31999.99994,0.1598,642,810,6703,0.798,1,0,0,1,0,0,0,0,0,0
0,Educational,0.1438,412.37,9.61580548,15000,0.0648,672,1140,1464,0.837,12,0,0,0,0,0,1,0,0,0
0,All Other,0.1628,670.59,11.51292546,99999.9995,0.0979,662,449,1603,0.641,1,0,0,1,0,0,0,0,0,0
0,Debt Consolidation,0.128,201.6,10.95080655,57000.00018,0.152,667,6450,13622,0.797,4,2,1,0,0,1,0,0,0,0
0,All Other,0.1091,196.18,8.853665428,7000,0.0857,682,334,0,0.252,2,0,0,1,0,0,0,0,0,0
0,Credit Card,0.1691,489.61,13.12236338,500000.0013,0.0747,667,3600,168496,0.461,2,1,0,1,1,0,0,0,0,0
0,Debt Consolidation,0.1533,332.6,12.50617724,270000.0005,0.0733,682,5010,107007,0.298,5,0,0,1,0,1,0,0,0,0
0,Educational,0.1501,443.81,9.798127037,18000,0.022,657,1548,668,0.668,0,0,0,0,0,0,1,0,0,0
0,Debt Consolidation,0.0838,63.03,9.998797732,21999.99999,0.1309,737,600,425,0.094,0,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.0743,108.77,12.61153775,299999.9989,0.01,802,8594,150786,0.17,0,0,0,0,0,1,0,0,0,0
0,Credit Card,0.0996,80.63,9.798127037,18000,0.0233,692,929,2937,0.433,1,0,0,1,1,0,0,0,0,0
0,Credit Card,0.1375,170.29,11.51292546,99999.9995,0.062,647,1979,9501,0.646,10,0,0,0,1,0,0,0,0,0
0,Credit Card,0.1786,585.41,11.69524702,119999.9998,0.1409,652,1140,1100,0.06,0,1,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1691,318.69,11.15625052,69999.99993,0.0135,637,780,2864,0.816,1,0,0,1,0,1,0,0,0,0
0,Credit Card,0.147,172.59,10.81977828,49999.99978,0.1514,647,3299,36662,0.829,0,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1343,193.26,11.08214255,65000.00007,0.1822,667,991,3023,0.126,3,0,1,0,0,1,0,0,0,0
0,Small Business,0.0964,287.3,11.51292546,99999.9995,0.1824,757,4829,2150,0.042,13,1,0,0,0,0,0,0,0,1
0,All Other,0.1565,131.19,8.892886141,7279.999999,0.1731,642,3479,0,0.695,1,0,0,1,0,0,0,0,0,0
0,Credit Card,0.1091,163.48,10.65725935,42499.99979,0.0121,677,719,1424,0.432,1,0,0,0,1,0,0,0,0,0
0,Credit Card,0.1217,499.45,11.32900263,83200.00027,0.1702,712,4320,37570,0.595,5,0,0,0,1,0,0,0,0,0
0,All Other,0.0807,141.15,9.811372264,18240.00001,0.0329,737,1200,0,0,1,0,0,0,0,0,0,0,0,0
0,Educational,0.0838,94.54,9.903487553,20000.00001,0.0672,732,3150,7021,0.274,9,0,0,0,0,0,1,0,0,0
0,All Other,0.1186,49.72,10.23995979,28000.00002,0.1431,667,540,0,0,1,1,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.147,207.11,9.998797732,21999.99999,0.2,667,2614,15782,0.362,19,0,0,0,0,1,0,0,0,0
0,Credit Card,0.1249,100.35,11.08214255,65000.00007,0.1425,667,2940,8143,0.603,8,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1596,388.28,10.22976514,27715.99992,0.129,647,3720,2621,0.515,3,0,0,1,0,1,0,0,0,0
0,All Other,0.0743,77.69,10.03451581,22799.99989,0.0053,747,3630,416,0.104,5,0,0,1,0,0,0,0,0,0
0,Small Business,0.1501,403.07,10.38899537,32500.00005,0.0074,647,239,381,0.635,4,0,0,0,0,0,0,0,0,1
0,Debt Consolidation,0.1722,64.38,7.547501683,1896,0.1899,642,450,702,0.877,0,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1722,525.75,10.1266311,24999.9999,0.1474,652,5820,1055,0.391,1,0,0,0,0,1,0,0,0,0
0,Credit Card,0.1407,61.58,9.229358378,10192,0.0506,637,750,2925,0.975,1,0,0,0,1,0,0,0,0,0
0,Credit Card,0.1028,81,9.298351249,10920,0.0714,692,3964,0,0,1,0,0,0,1,0,0,0,0,0
0,Educational,0.1375,102.17,8.862483576,7061.999997,0.0238,642,3972,469,0.938,0,1,0,0,0,0,1,0,0,0
0,All Other,0.0933,127.82,10.81977828,49999.99978,0.04,702,996,6500,0.8,3,0,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.1533,364.82,10.20359214,26999.99987,0.1302,647,1109,8742,0.874,0,0,0,0,0,1,0,0,0,0
0,All Other,0.0807,78.42,11.28978191,79999.99971,0.0009,727,6678,6,0.015,0,1,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.1533,364.82,10.59663473,39999.99988,0.1176,647,1020,12274,0.663,2,0,0,0,0,1,0,0,0,0
0,All Other,0.1091,98.09,9.472704636,12999.99999,0.0462,672,359,0,0,0,0,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.1375,170.29,9.903487553,20000.00001,0,647,1230,0,0,1,1,0,1,0,1,0,0,0,0
0,Educational,0.1059,156.23,9.652844328,15566.00001,0,682,1109,0,0,6,0,0,0,0,0,1,0,0,0
0,Debt Consolidation,0.1091,163.48,10.46310334,34999.99998,0.012,677,600,350,0.318,2,0,0,1,0,1,0,0,0,0
0,Debt Consolidation,0.1186,348.03,10.81977828,49999.99978,0.138,682,1440,18927,0.779,5,0,0,0,0,1,0,0,0,0
0,Home Improvement,0.1596,84.34,10.04324949,22999.99989,0.1586,632,570,231,0.77,2,0,0,1,0,0,0,1,0,0
0,Debt Consolidation,0.147,207.11,11.26446411,78000.00034,0.1023,642,600,4103,0.937,0,0,0,0,0,1,0,0,0,0
0,Credit Card,0.1249,167.24,12.10071213,180000,0.2135,692,6047,222702,0.305,0,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1628,441.18,11.40756495,90000.00006,0.0131,642,2550,3864,0.567,2,2,0,0,0,1,0,0,0,0
0,Credit Card,0.1312,337.52,11.08214255,65000.00007,0.25,697,3047,53670,0.573,0,0,0,0,1,0,0,0,0,0
0,Home Improvement,0.1312,67.51,10.71441777,45000.00006,0.0483,642,2490,0,0,1,0,0,1,0,0,0,1,0,0
0,Credit Card,0.1754,472.38,11.08214255,65000.00007,0.2378,657,6089,27730,0.578,0,2,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1628,303.55,10.93310697,56000.00002,0.1138,667,2520,9221,0.981,4,2,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1375,340.57,10.30895266,29999.99998,0.0216,657,630,1863,0.51,5,0,0,1,0,1,0,0,0,0
0,All Other,0.1122,131.38,10.16585182,26000.00008,0.1085,677,292,25,0.025,4,0,0,1,0,0,0,0,0,0
0,All Other,0.0838,15.76,10.40426284,32999.99999,0.0215,717,6359,3461,0.186,10,0,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.1722,303.98,10.23995979,28000.00002,0.2293,642,1800,7985,0.895,4,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1786,360.83,10.71441777,45000.00006,0.1565,652,3965,13784,0.615,1,1,0,0,0,1,0,0,0,0
0,Educational,0.1501,151.69,11.08214255,65000.00007,0.0548,642,1740,4982,0.738,6,0,1,1,0,0,1,0,0,0
0,All Other,0.1754,538.84,11.08214255,65000.00007,0.1001,647,2369,2469,0.945,0,0,0,1,0,0,0,0,0,0
0,Debt Consolidation,0.1028,129.6,9.893437217,19800.00001,0.0582,682,540,7276,0.351,4,0,0,0,0,1,0,0,0,0
0,All Other,0.0933,131.01,9.680344001,16000,0.027,702,391,355,0.592,0,0,0,0,0,0,0,0,0,0
0,Home Improvement,0.1467,345.04,11.10194518,66300.00025,0.0076,647,10860,991,0.152,1,3,0,0,0,0,0,1,0,0
0,Credit Card,0.1754,183.21,10.19241884,26699.99988,0.1344,627,419,2798,0.714,0,0,0,1,1,0,0,0,0,0
0,All Other,0.1122,118.24,10.81977828,49999.99978,0.0286,667,181,736,0.513,2,0,0,0,0,0,0,0,0,0
0,Credit Card,0.1312,40.51,11.07153262,64314.00026,0.0377,642,4830,12331,0.78,3,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1786,184.02,11.00209984,59999.99993,0.053,617,720,4333,0.954,4,0,0,1,0,1,0,0,0,0
0,Credit Card,0.0933,319.54,11.05089001,63000.00029,0.0082,717,346,0,0,2,0,0,0,1,0,0,0,0,0
0,Educational,0.1596,421.65,11.28978191,79999.99971,0.0461,647,300,339,0.827,12,0,0,0,0,0,1,0,0,0
0,Debt Consolidation,0.1375,166.88,10.68051622,43500.00013,0.0301,647,1260,1893,0.901,2,0,1,1,0,1,0,0,0,0
0,All Other,0.087,158.31,9.61580548,15000,0.0984,727,2220,5243,0.316,4,0,0,1,0,0,0,0,0,0
0,Educational,0.1438,240.54,10.91508846,54999.99977,0.089,647,3000,5390,0.669,3,0,0,0,0,0,1,0,0,0
0,Home Improvement,0.1122,67.33,11.47210347,95999.99996,0.25,707,4203,74292,0.946,0,0,0,0,0,0,0,1,0,0
0,Educational,0.1407,82.11,10.54534144,38000.00005,0.1851,652,4319,5295,0.83,0,1,0,1,0,0,1,0,0,0
0,Debt Consolidation,0.1754,224.52,10.46310334,34999.99998,0.1985,657,5460,17659,0.587,9,0,0,1,0,1,0,0,0,0
0,Debt Consolidation,0.1343,169.51,9.903487553,20000.00001,0,652,330,0,0,1,0,0,1,0,1,0,0,0,0
0,Small Business,0.1722,305.77,11.00209984,59999.99993,0.0884,642,720,5059,0.79,4,0,0,1,0,0,0,0,0,1
0,Debt Consolidation,0.1154,494.93,10.81977828,49999.99978,0,687,300,557,0.223,1,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1533,98.39,10.30895266,29999.99998,0.2128,652,1830,509,0.727,3,0,0,0,0,1,0,0,0,0
0,Home Improvement,0.1407,191.59,9.61580548,15000,0.02,642,239,852,0.775,5,0,0,1,0,0,0,1,0,0
0,Debt Consolidation,0.1343,81.37,9.903487553,20000.00001,0.1164,652,2820,233,0.151,0,5,0,0,0,1,0,0,0,0
0,All Other,0.1312,141.76,9.210340372,10000,0.1068,652,390,2942,0.588,6,0,0,0,0,0,0,0,0,0
0,All Other,0.1407,143.69,10.08580911,24000.00002,0.1255,647,2220,0,0,9,0,0,1,0,0,0,0,0,0
0,Debt Consolidation,0.1786,432.99,10.6046029,40319.99989,0.1283,652,2879,4157,0.967,12,0,1,1,0,1,0,0,0,0
0,All Other,0.1122,173.25,11.15625052,69999.99993,0.2578,722,4080,17844,0.311,0,0,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.1786,158.77,11.73606902,125000.0005,0.2577,662,7980,68438,0.962,0,1,1,0,0,1,0,0,0,0
0,Debt Consolidation,0.1375,204.34,9.903487553,20000.00001,0.084,652,544,1421,0.717,3,0,0,0,0,1,0,0,0,0
0,All Other,0.087,158.31,10.24065669,28019.52002,0.018,722,900,827,0.517,2,0,0,1,0,0,0,0,0,0
0,All Other,0.1467,316.58,10.49127422,36000.00009,0.0033,692,360,136,0.011,8,0,0,1,0,0,0,0,0,0
0,All Other,0.1659,510.47,11.03488966,61999.99975,0.2445,662,1260,15783,0.745,4,0,0,0,0,0,0,0,0,0
0,All Other,0.1501,145.62,11.08214255,65000.00007,0.1069,647,2969,3028,0.098,10,1,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.1501,332.84,11.40756495,90000.00006,0.1533,652,6419,22158,0.807,10,2,1,0,0,1,0,0,0,0
0,All Other,0.128,278.03,10.96819829,58000.00003,0.0799,667,6210,2303,0.329,4,2,0,0,0,0,0,0,0,0
0,Credit Card,0.1375,102.17,10.50506754,36500.00002,0.2361,672,1050,15123,0.544,2,0,0,0,1,0,0,0,0,0
0,Small Business,0.1754,290.97,10.89673933,54000.00024,0.0998,642,3450,18865,0.608,0,0,0,1,0,0,0,0,0,1
0,Debt Consolidation,0.1375,170.29,9.903487553,20000.00001,0.006,642,1290,77,0.11,18,1,0,0,0,1,0,0,0,0
0,Credit Card,0.1312,118.14,10.46310334,34999.99998,0.0394,647,1740,2680,0.57,0,2,0,0,1,0,0,0,0,0
0,Educational,0.1059,162.73,10.30895266,29999.99998,0.018,682,420,829,0.218,2,0,0,0,0,0,1,0,0,0
0,Debt Consolidation,0.1596,298.67,10.27505111,29000.00003,0.1142,667,4050,3879,0.718,8,0,1,1,0,1,0,0,0,0
0,Debt Consolidation,0.1438,359.95,10.96819829,58000.00003,0.0426,647,2010,14000,0.558,12,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1754,376.29,10.34174248,30999.99989,0.2237,642,4470,10713,0.824,4,0,0,1,0,1,0,0,0,0
0,Educational,0.1059,265.25,11.85863349,141298.9998,0.067,687,6359,7260,0.417,8,0,0,0,0,0,1,0,0,0
0,Small Business,0.1533,870.68,12.01370075,164999.9995,0.1335,687,6659,18538,0.473,8,1,1,1,0,0,0,0,0,1
0,All Other,0.1407,205.27,10.49127422,36000.00009,0,647,5879,0,0,0,2,0,1,0,0,0,0,0,0
0,Debt Consolidation,0.1438,149.48,9.852194258,19000,0.1345,642,1139,2422,1.053,3,0,0,0,0,1,0,0,0,0
0,All Other,0.1312,168.76,9.729134165,16799.99999,0.0536,652,300,2486,0.829,0,0,0,1,0,0,0,0,0,0
0,All Other,0.0901,15.91,7.60090246,2000.000001,0,702,239,0,0,6,0,0,1,0,0,0,0,0,0
0,All Other,0.128,334.3,10.20359214,26999.99987,0.0142,667,300,938,0.476,4,0,0,0,0,0,0,0,0,0
0,Debt Consolidation,0.1154,131.99,9.825526011,18500,0.013,667,2910,258,0.86,2,0,0,1,0,1,0,0,0,0
0,Small Business,0.1438,768.01,12.30138283,220000.001,0.145,692,7387,81330,0.775,4,0,0,0,0,0,0,0,0,1
0,Credit Card,0.1628,423.55,10.77895629,48000.00001,0.1153,652,900,11134,0.775,6,0,0,1,1,0,0,0,0,0
0,Debt Consolidation,0.1028,259.2,9.83091686,18600.00001,0.0697,697,630,4380,0.492,0,0,0,0,0,1,0,0,0,0
0,All Other,0.1122,131.38,9.574983486,14400.00001,0.0167,672,1290,74,0.37,4,0,0,0,0,0,0,0,0,0
0,Credit Card,0.1312,168.76,10.63585545,41600.00016,0.0248,652,7529,2636,0.329,1,0,0,0,1,0,0,0,0,0
0,Debt Consolidation,0.1438,359.95,11.22524339,74999.99981,0.1307,657,2430,22764,0.397,1,0,0,0,0,1,0,0,0,0
0,Debt Consolidation,0.1312,230.36,11.41861479,91000.00041,0.0963,692,2490,5537,0.791,6,0,0,0,0,1,0,0,0,0
0,Small Business,0.1154,659.91,13.33100224,615999.9985,0.0233,692,4006,0,0,5,0,0,1,0,0,0,0,0,1
