Credit Policy,Interest Rate,Installments,Installment_as_Pct_Income,Log Annual Income,Annual Income,Monthly Income,Debt to Income Ratio,FICO Score,Days with Credit Line,Revolving Balance,Revolving Utilization,Inquiries Last 6 Months,Delinquencies 2 Years,Public Records,Not Fully Paid,Purpose Credit Card,Purpose Debt Consolidation,Purpose Educational,Purpose Home Improvement,Purpose Major Purchase,Purpose Small Business
0,0.1797,129.2,0.04560000016408237,10.4341158,33999.99988,2833.3333231381566,0.2742,647,3750,13156,0.256,10,0,0,0,0,0,0,0,0,0
0,0.1197,132.8,0.07377777775359756,9.980448594,21600.00001,1800.0000005899392,0.225,692,2249,3451,0.392,4,0,0,0,0,1,0,0,0,0
0,0.1008,64.61,0.016152499998223678,10.77895629,48000.00001,4000.000000439888,0.0,697,809,0,0.0,1,0,0,1,0,0,0,0,0,0
0,0.1197,481.4,0.04443692305193702,11.77528973,130000.0001,10833.333339424715,0.1085,682,5071,966,0.131,5,0,0,0,1,0,0,0,0,0
0,0.1576,525.58,0.15016571387508695,10.6454249,42000.00011,3500.0000095707314,0.0786,657,3449,7827,0.597,1,0,0,0,0,1,0,0,0,0
0,0.1229,280.17,0.05379263977000919,11.04292184,62500.00027,5208.3333556016,0.1465,677,2490,6978,0.64,5,0,0,0,0,1,0,0,0,0
0,0.1261,228.69,0.03977217405540389,11.14186178,68999.99975,5749.999979418466,0.2362,712,7440,92929,0.977,0,0,0,0,0,1,0,0,0,0
0,0.1071,176.05,0.02816800007093965,11.22524339,74999.99981,6249.999984259699,0.0101,702,930,3782,0.233,3,0,0,0,0,0,0,0,0,0
0,0.1513,333.4,0.05715428577324011,11.15625052,69999.99993,5833.333327316275,0.1635,647,3059,29314,0.899,3,0,0,1,0,0,0,0,0,0
0,0.1545,645.4,0.11009581238863518,11.1611812,70345.99983,5862.16665282196,0.2878,717,7529,69744,0.761,1,0,0,0,1,0,0,0,0,0
0,0.1387,852.87,0.06560538436816221,11.95761129,156000.0006,13000.000048988224,0.2079,712,7260,188854,0.0,0,1,1,1,0,0,0,0,0,1
0,0.145,385.52,0.07710400009285157,11.00209984,59999.99993,4999.9999939788095,0.0574,657,1830,8181,0.87,0,0,0,1,0,0,0,0,0,0
0,0.145,172.11,0.03741521747605681,10.91871823,55199.99987,4599.99998958014,0.0454,642,5190,333,0.333,7,0,0,1,0,1,0,0,0,0
0,0.1324,338.1,0.12404304698720789,10.39537498,32708.00015,2725.6666795267215,0.2612,727,6030,10994,0.305,0,0,1,0,0,1,0,0,0,0
0,0.1545,122.11,0.03942211473830523,10.52325726,37169.99988,3097.499989805203,0.2866,697,5580,22670,0.775,1,0,0,0,0,1,0,0,0,0
0,0.1166,52.89,0.0071372504692673085,11.3955486,88925.00028,7410.41669025657,0.1664,672,5040,59672,0.409,4,0,0,0,0,0,0,0,0,0
0,0.1261,50.26,0.02412480009288861,10.1266311,24999.9999,2083.333325311798,0.0187,657,883,1140,0.475,0,0,0,0,1,0,0,0,0,0
0,0.145,70.57,0.03763733326530427,10.02127059,22500.00004,1875.0000033890417,0.2773,682,2880,1597,0.887,1,0,0,0,0,1,0,0,0,0
0,0.1829,871.16,0.06186666691218797,12.03750605,168974.9993,14081.249944117777,0.0786,657,4979,26429,0.309,3,0,0,1,0,0,0,0,0,1
0,0.1229,80.05,0.10006250004562134,9.169518377,9599.999996,799.9999996352573,0.0,662,539,0,0.0,5,0,0,0,0,0,0,0,0,0
0,0.1608,281.58,0.06625411776011897,10.83958091,50999.99991,4249.9999927475355,0.2847,687,4740,6277,0.647,0,0,0,0,0,1,0,0,0,0
0,0.1418,51.4,0.019155279532461048,10.37972173,32199.99995,2683.333329221126,0.1636,642,7920,0,0.0,0,1,0,0,0,0,0,0,0,0
0,0.1229,100.06,0.07041520055489318,9.744022778,17052.0,1421.0000001632714,0.1091,667,720,4223,0.383,3,0,0,1,0,1,0,0,0,0
0,0.1418,342.66,0.05617377048896106,11.2009507,73200.0,6100.000000308642,0.0074,657,4260,449,0.374,0,0,0,0,0,0,0,0,0,0
0,0.1229,50.03,0.020012000012893594,10.30895266,29999.99998,2499.999998389267,0.1412,662,660,669,0.075,1,0,0,0,0,0,0,0,0,0
0,0.1008,113.07,0.04187777785233786,10.3859137,32399.99994,2699.999995192863,0.0056,702,1049,1085,0.286,0,0,0,0,0,0,0,0,1,0
0,0.1734,687.79,0.10815725333955371,11.24255927,76309.99998,6359.166664862701,0.1274,652,6583,20767,0.811,0,0,3,0,0,1,0,0,0,0
0,0.1134,789.6,0.09973894742653676,11.46163217,94999.99994,7916.666662053798,0.1838,722,5100,148540,0.74,1,0,0,1,0,0,0,0,0,1
0,0.145,206.53,0.04273034480744125,10.96819829,58000.00003,4833.333335611978,0.1992,652,5400,12094,0.451,6,0,0,0,0,1,0,0,0,0
0,0.0945,192.06,0.03545723072943974,11.08214255,65000.00007,5416.666672745392,0.0092,712,3240,318,0.052,5,0,0,0,1,0,0,0,0,0
0,0.1134,197.4,0.13159999998398444,9.798127037,18000.0,1500.000000182548,0.0367,687,567,745,0.224,3,0,0,1,0,0,1,0,0,0
0,0.1355,67.92,0.019405714232649463,10.6454249,42000.00011,3500.0000095707314,0.1806,657,5340,5594,0.253,8,0,0,0,0,0,0,0,0,1
0,0.1829,185.13,0.06170999984191426,10.49127422,36000.00009,3000.000007685257,0.2567,642,2880,5004,0.603,6,0,2,0,0,1,0,0,0,0
0,0.1545,348.87,0.08721749999040852,10.77895629,48000.00001,4000.000000439888,0.1338,642,2400,24979,0.946,4,0,0,0,0,1,0,0,0,0
0,0.1355,122.26,0.030564999996638708,10.77895629,48000.00001,4000.000000439888,0.1205,652,4139,4397,0.846,1,0,1,0,0,0,0,0,1,0
0,0.1608,409.16,0.0944215382314864,10.858999,52000.00013,4333.333343891224,0.2555,677,2430,6473,0.397,5,0,0,1,0,0,0,0,0,0
0,0.1513,121.56,0.0442036363834669,10.40426284,32999.99999,2749.999998766301,0.2615,677,3390,9580,0.84,3,0,0,0,0,0,0,0,1,0
0,0.1387,119.41,0.05731680022068899,10.1266311,24999.9999,2083.333325311798,0.0394,652,2202,2728,0.487,3,0,0,0,0,1,0,0,0,0
0,0.1355,135.84,0.020581818136589995,11.27973158,79200.00017,6600.0000145033855,0.1506,657,2880,42670,0.655,3,1,0,0,0,0,0,0,0,1
0,0.145,247.84,0.1487039999310204,9.903487553,20000.00001,1666.6666674397864,0.063,652,2070,9978,0.838,1,2,0,0,0,0,0,0,1,0
0,0.164,106.07,0.02791315776919679,10.727663,45600.00021,3800.0000170905846,0.2924,677,3060,17419,0.942,0,0,0,0,0,0,0,0,0,0
0,0.1513,243.11,0.027012222117046278,11.58988651,108000.0004,9000.000035042785,0.2763,682,6690,7384,0.434,9,0,0,1,0,1,0,0,0,0
0,0.1166,115.69,0.04024000012150269,10.4487146,34499.9999,2874.99999131908,0.1623,677,1320,5593,0.254,5,0,0,1,0,1,0,0,0,0
0,0.145,516.32,0.05163200009108831,11.69524702,119999.9998,9999.99998235817,0.2495,677,13979,204954,0.814,0,0,0,0,1,0,0,0,0,0
0,0.1324,20.29,0.017391428564426707,9.546812609,14000.00001,1166.6666671363716,0.2203,662,750,195,0.65,0,0,0,0,0,0,0,0,0,0
0,0.1166,809.78,0.06588040709338425,11.90158345,147499.9993,12291.666608133613,0.1843,722,13499,247970,0.936,12,0,0,1,0,0,0,1,0,0
0,0.1292,269.25,0.038191489193442466,11.34568955,84600.00037,7050.000031060078,0.2745,737,5609,47593,0.624,1,0,0,0,1,0,0,0,0,0
0,0.1608,111.75,0.03724999990457473,10.49127422,36000.00009,3000.000007685257,0.2603,667,2507,19636,1.039,12,0,0,0,0,1,0,0,0,0
0,0.1608,281.58,0.027500284987606493,11.71888216,122869.9994,10239.166616887758,0.2527,672,3930,41040,0.853,0,0,0,0,0,0,0,0,0,0
0,0.1324,540.96,0.06491520032264338,11.51292546,99999.9995,8333.333291914763,0.219,687,4110,52201,0.843,7,0,0,0,1,0,0,0,0,0
0,0.1482,359.61,0.06164742863501763,11.15625052,69999.99993,5833.333327316275,0.0382,647,4080,10074,0.596,0,4,0,0,0,1,0,0,0,0
0,0.1261,299.89,0.1262694732115512,10.25765937,28500.00011,2375.0000088902398,0.1587,672,1590,4139,0.637,8,0,0,0,0,1,0,0,0,0
0,0.0976,160.78,0.07177678604712083,10.19913779,26879.99988,2239.999989612928,0.0237,712,690,1394,0.088,0,0,0,0,0,1,0,0,0,0
0,0.1545,251.18,0.0627949999930943,10.77895629,48000.00001,4000.000000439888,0.2525,677,3479,3336,0.902,3,0,0,0,0,1,0,0,0,0
0,0.0976,385.86,0.06173760015548295,11.22524339,74999.99981,6249.999984259699,0.004,727,900,2130,0.179,1,0,0,0,0,0,0,0,1,0
0,0.1197,448.2,0.06895384585539517,11.26446411,78000.00034,6500.000028133766,0.0639,682,390,570,0.248,3,0,0,0,0,0,0,1,0,0
0,0.1576,796.26,0.1365017144265152,11.15625052,69999.99993,5833.333327316275,0.2921,732,8250,57143,0.527,2,0,0,1,0,0,0,0,0,1
0,0.1292,156.5,0.022236430752384417,11.34398597,84456.0002,7038.000016401845,0.181,667,3750,133,0.111,6,2,0,0,0,1,0,0,0,0
0,0.1418,493.42,0.1691725715083449,10.46310334,34999.99998,2916.6666652913104,0.1793,662,929,11569,0.643,1,0,0,1,0,1,0,0,0,0
0,0.1418,287.83,0.039473828664022555,11.37939407,87499.99979,7291.666649562562,0.0149,652,3779,2885,0.158,12,0,5,0,1,0,0,0,0,0
0,0.1513,243.11,0.028601176535410153,11.53272809,101999.9998,8499.999980735538,0.0593,642,2501,16914,0.552,3,0,0,0,0,0,0,0,0,0
0,0.1039,324.51,0.07788240034348347,10.81977828,49999.99978,4166.666648290485,0.2009,737,5039,117814,0.494,0,0,0,0,0,0,0,0,0,1
0,0.1703,535.02,0.06420240031910059,11.51292546,99999.9995,8333.333291914763,0.1085,642,4139,15827,0.761,1,2,0,1,0,1,0,0,0,0
0,0.1829,685.13,0.036540266710023805,12.32385568,224999.9997,18749.999977752042,0.1205,642,6330,120830,0.905,2,0,0,0,0,1,0,0,0,0
0,0.145,137.69,0.04258892658757334,10.56607243,38796.0001,3233.0000080390705,0.2205,657,3269,8623,0.71,3,0,0,0,0,1,0,0,0,0
0,0.1292,269.25,0.05030829604442084,11.07013225,64223.9999,5351.999991457864,0.1207,667,3664,7661,0.677,5,0,1,0,0,1,0,0,0,0
0,0.1861,451.19,0.05355370893150304,11.52386541,101100.0005,8425.000042052865,0.297,662,5760,35447,0.969,8,0,0,0,0,1,0,0,0,0
0,0.1861,241.55,0.018700645084643554,11.9511804,155000.0006,12916.666719607128,0.2817,657,7380,28519,0.891,4,0,1,1,0,0,0,1,0,0
0,0.1008,64.61,0.040381250000640974,9.862665558,19200.0,1599.999999974603,0.0694,697,300,0,0.0,0,0,0,0,0,0,0,0,0,0
0,0.1229,166.77,0.025656922965872946,11.26446411,78000.00034,6500.000028133766,0.0815,667,2819,4476,0.597,6,1,0,1,0,0,0,0,0,0
0,0.164,185.62,0.05180093047476369,10.66895539,42999.9998,3583.3333165787462,0.2275,647,4143,6970,0.628,0,2,0,1,0,0,0,0,0,0
0,0.1197,338.64,0.06047142836045827,11.11542853,67200.00023,5600.000019537056,0.1666,682,4320,8712,0.72,5,0,0,1,0,1,0,0,0,0
0,0.1261,120.63,0.034465714191467975,10.6454249,42000.00011,3500.0000095707314,0.0794,662,4169,5316,0.483,13,0,0,0,0,0,0,1,0,0
0,0.1766,215.9,0.034544000086997276,11.22524339,74999.99981,6249.999984259699,0.2856,667,3781,13393,0.284,8,0,0,0,0,1,0,0,0,0
0,0.1324,202.86,0.057959999841508694,10.6454249,42000.00011,3500.0000095707314,0.2514,717,5970,19937,0.906,0,0,0,0,0,1,0,0,0,0
0,0.1482,41.5,0.08300000001744591,8.699514748,5999.999999,499.9999998949042,0.03,637,900,932,0.666,1,1,0,0,0,0,1,0,0,0
0,0.1292,471.18,0.04711800008312478,11.69524702,119999.9998,9999.99998235817,0.2271,692,3479,10388,0.604,4,0,0,1,0,0,0,0,0,0
0,0.164,530.33,0.16747263136266036,10.54534144,38000.00005,3166.666670756343,0.1371,652,2640,9955,0.589,2,0,0,0,0,1,0,0,0,0
0,0.1418,513.98,0.1142177772690987,10.89673933,54000.00024,4500.000020041152,0.1047,662,2610,1298,0.121,4,1,0,0,0,0,0,1,0,0
0,0.1545,244.21,0.09768400006293713,10.30895266,29999.99998,2499.999998389267,0.188,647,1950,4587,0.41,2,0,0,0,0,1,0,0,0,0
0,0.1418,342.66,0.128497500228965,10.37349118,31999.99994,2666.666661915031,0.0776,657,1860,4105,0.821,11,0,0,0,0,0,0,0,0,0
0,0.1734,644.8,0.08792727303153124,11.38509209,87999.9997,7333.333307957485,0.1073,652,4230,12781,0.46,0,4,0,1,0,1,0,0,0,0
0,0.0976,80.39,0.0282070176299107,10.43998092,34199.9999,2849.999991305515,0.0263,702,4589,2399,0.96,0,0,0,0,0,0,0,0,0,0
0,0.1671,536.18,0.1286832005675294,10.81977828,49999.99978,4166.666648290485,0.1622,647,6870,36469,0.778,3,0,0,1,0,1,0,0,0,0
0,0.1829,435.58,0.051244705998494317,11.53272809,101999.9998,8499.999980735538,0.148,652,4148,52775,0.697,1,0,0,1,0,0,0,0,0,0
0,0.1071,652.04,0.0931485712260152,11.33857208,84000.00018,7000.000015221849,0.0021,717,1650,39,0.003,11,0,0,0,0,0,0,0,0,0
0,0.1545,279.09,0.11548551712226886,10.27505111,29000.00003,2416.666669159189,0.1548,642,1620,8372,0.775,0,0,0,0,0,1,0,0,0,0
0,0.1071,49.72,0.16573333340695234,8.188689124,3599.999998,299.99999986673953,0.1133,682,1068,3757,0.529,1,0,0,1,0,0,0,0,0,0
0,0.145,254.72,0.1063105174253862,10.26646261,28752.00003,2396.0000023400758,0.1678,652,1199,5880,0.524,1,0,0,1,0,1,0,0,0,0
0,0.1261,107.23,0.016558060607119524,11.26076496,77711.99964,6475.999970304129,0.1672,667,10320,80837,0.58,4,0,0,1,1,0,0,0,0,0
0,0.0976,160.78,0.04287466661317864,10.71441777,45000.00006,3750.0000046782898,0.0,717,420,0,0.0,4,0,0,1,0,0,1,0,0,0
0,0.1545,191.88,0.02302560011444249,11.51292546,99999.9995,8333.333291914763,0.2246,647,9089,70533,0.794,6,0,0,0,1,0,0,0,0,0
0,0.1324,169.05,0.07244999993894934,10.23995979,28000.00002,2333.3333352995382,0.1954,667,3960,13542,0.564,5,1,0,1,0,0,0,0,0,0
0,0.1071,782.44,0.09389655625380262,11.51288546,99995.99958,8332.99996524966,0.0035,732,780,1344,0.077,1,0,0,0,0,0,0,0,0,0
0,0.1418,109.65,0.052632000202650936,10.1266311,24999.9999,2083.333325311798,0.2232,657,1290,5993,0.521,1,0,0,0,1,0,0,0,0,0
0,0.0976,321.55,0.05937038430731626,11.08201946,64991.99972,5415.999976277316,0.1134,722,2970,4945,0.027,5,0,0,0,0,0,0,0,1,0
0,0.1103,491.3,0.08188333316941868,11.1844214,72000.00014,6000.000012010844,0.065,707,990,10935,0.273,1,0,0,0,0,1,0,0,0,0
0,0.1387,266.1,0.06736708845151672,10.76637751,47400.00011,3950.0000091514867,0.2301,677,9660,7073,0.605,7,0,0,0,0,1,0,0,0,0
0,0.1039,811.27,0.013907485770270884,13.45883561,699999.9972,58333.33309851004,0.0081,737,3630,200583,0.231,1,0,0,1,0,0,0,0,0,0
0,0.145,385.52,0.060871578902838924,11.23848862,76000.00006,6333.333337966368,0.2002,667,3780,7327,0.509,6,0,1,1,0,1,0,0,0,0
0,0.1418,350.37,0.03503700006181168,11.69524702,119999.9998,9999.99998235817,0.0494,657,4139,5854,0.465,5,0,2,1,1,0,0,0,0,0
0,0.0945,320.1,0.045058064297406525,11.3533434,85250.00041,7104.166701151974,0.0436,727,4679,8271,0.478,17,0,0,0,0,0,0,0,0,0
0,0.1261,184.29,0.0850569228220601,10.16585182,26000.00008,2166.666673158826,0.0646,667,960,5153,0.652,1,0,0,0,1,0,0,0,0,0
0,0.0976,241.16,0.03445142849651222,11.33857208,84000.00018,7000.000015221849,0.0703,737,2580,37241,0.148,6,0,0,1,0,1,0,0,0,0
0,0.1292,201.94,0.10536000051745327,10.04324949,22999.99989,1916.6666572533652,0.0694,662,1800,6934,0.754,12,0,1,1,0,0,0,0,0,0
0,0.1324,169.05,0.05634999985564526,10.49127422,36000.00009,3000.000007685257,0.2547,717,7620,21991,1.028,0,0,0,1,0,0,0,0,0,0
0,0.1545,334.91,0.0627956251470553,11.06663836,63999.99985,5333.33332084369,0.216,657,2729,6324,0.958,4,0,0,0,0,1,0,0,0,0
0,0.1513,389.84,0.1087925586482161,10.66895539,42999.9998,3583.3333165787462,0.1881,657,3480,15284,0.76,15,0,0,0,0,1,0,0,0,0
0,0.164,296.99,0.0718524195497757,10.81174611,49599.99987,4133.333322119521,0.277,672,1949,27750,0.665,5,0,0,0,0,1,0,0,0,0
0,0.1261,670.13,0.07515476661397644,11.58058411,106999.9996,8916.666635957283,0.1588,687,1259,12154,0.294,5,0,0,0,0,0,1,0,0,0
0,0.1292,100.97,0.03029100009378316,10.59663473,39999.99988,3333.3333230130884,0.1573,662,1904,7784,0.654,24,0,0,0,1,0,0,0,0,0
0,0.164,282.84,0.0193947429134972,12.07254125,174999.9995,14583.333290959263,0.2384,657,4740,65626,0.996,3,0,0,1,0,0,0,0,0,0
0,0.1482,335.4,0.10732800021020204,10.53209621,37499.99993,3124.9999938796827,0.2704,692,3900,26221,0.786,5,0,0,0,0,1,0,0,0,0
0,0.1861,419.29,0.09148145493101305,10.91508846,54999.99977,4583.333314016379,0.0166,652,2280,2097,0.17,4,1,0,1,0,0,0,0,0,0
0,0.1387,136.46,0.03149076915404398,10.858999,52000.00013,4333.333343891224,0.069,647,2669,5272,0.787,0,0,0,0,0,1,0,0,0,0
0,0.1671,710.18,0.13315875031183225,11.06663836,63999.99985,5333.33332084369,0.2083,662,3269,11881,0.508,4,0,0,1,0,1,0,0,0,0
0,0.1197,830.0,0.053837838056444334,12.1281111,184999.9992,15416.666604067877,0.2272,727,5699,226567,0.007,4,0,0,1,0,0,1,0,0,0
0,0.1071,130.41,0.04118210520997216,10.54534144,38000.00005,3166.666670756343,0.0385,687,810,6283,0.571,0,0,0,0,0,1,0,0,0,0
0,0.0863,31.63,0.006112077281982463,11.03650127,62100.00013,5175.000010755877,0.1803,737,4019,80006,0.549,2,1,0,0,0,0,0,0,0,0
0,0.0863,316.28,0.04362482748310925,11.3736634,87000.00021,7250.000017133773,0.0674,737,4140,17794,0.348,4,0,0,1,0,1,0,0,0,0
0,0.1861,437.51,0.04772836386424525,11.60823564,109999.9995,9166.66662289993,0.2821,662,8760,88391,0.899,1,0,0,0,0,1,0,0,0,0
0,0.1418,68.54,0.013708000016507698,11.00209984,59999.99993,4999.9999939788095,0.1008,642,4649,2840,0.384,4,0,0,0,0,0,0,1,0,0
0,0.1829,755.91,0.11857411762507838,11.24504602,76500.00001,6375.000001181753,0.1115,647,2129,6637,0.729,7,0,0,1,0,0,0,1,0,0
0,0.1734,573.16,0.13226769198543048,10.858999,52000.00013,4333.333343891224,0.1082,647,2399,13967,0.683,8,0,0,0,1,0,0,0,0,0
0,0.145,61.96,0.02478400001596816,10.30895266,29999.99998,2499.999998389267,0.0284,642,1200,1429,0.841,2,0,0,0,0,1,0,0,0,0
0,0.1576,294.33,0.06968311985731108,10.83340541,50686.0199,4223.834991927663,0.2124,647,2070,13565,0.793,1,0,0,0,0,1,0,0,0,0
0,0.1829,685.13,0.062098250736487,11.79355271,132395.9999,11032.999993950538,0.1168,642,4200,35087,0.967,2,0,0,0,1,0,0,0,0,0
0,0.1355,169.8,0.0328645162613852,11.03488966,61999.99975,5166.666645859315,0.0488,652,6300,3341,0.198,3,1,0,0,0,1,0,0,0,0
0,0.1324,676.2,0.08114400040330422,11.51292546,99999.9995,8333.333291914763,0.2225,697,6456,115602,0.297,5,0,0,0,0,1,0,0,0,0
0,0.1387,54.59,0.021836000014068786,10.30895266,29999.99998,2499.999998389267,0.0192,642,2760,1583,0.791,1,0,0,0,1,0,0,0,0,0
0,0.1039,649.02,0.07788240038709332,11.51292546,99999.9995,8333.333291914763,0.0294,727,3300,5207,0.052,8,0,0,1,0,0,0,1,0,0
0,0.0945,128.04,0.02510588231529282,11.02190247,61200.00009,5100.000007647874,0.0631,722,4170,7587,0.118,4,0,0,0,0,0,0,1,0,0
0,0.1513,208.38,0.06251400019354794,10.59663473,39999.99988,3333.3333230130884,0.135,652,6318,1184,0.296,5,3,1,0,0,0,0,0,0,0
0,0.164,153.8,0.048980891655594896,10.53688473,37680.00005,3140.0000041124617,0.2471,652,3300,12160,0.486,14,0,0,0,0,0,0,1,0,0
0,0.1387,170.58,0.048737142723871404,10.6454249,42000.00011,3500.0000095707314,0.0669,652,1889,6782,0.789,2,0,0,0,0,1,0,0,0,0
0,0.164,883.88,0.10823020382758493,11.49272276,98000.00023,8166.666685836205,0.0312,662,4590,7005,0.389,9,0,1,1,0,0,0,1,0,0
0,0.1418,188.46,0.032307428604753545,11.15625052,69999.99993,5833.333327316275,0.1946,657,2010,12053,0.285,0,0,0,1,0,1,0,0,0,0
0,0.1545,390.73,0.0756202824168603,11.03495418,62004.00012,5167.000009945518,0.1436,647,2490,7897,0.287,6,1,0,0,0,1,0,0,0,0
0,0.1261,536.11,0.060921590924583116,11.56741365,105600.0,8799.999997762183,0.1923,687,5040,111115,0.408,4,1,0,0,0,0,0,0,1,0
0,0.1482,331.95,0.061283076854303446,11.08214255,65000.00007,5416.666672745392,0.1573,652,2730,21712,0.739,12,0,0,0,1,0,0,0,0,0
0,0.1797,364.99,0.09276262257837709,10.7624881,47216.00013,3934.666677751724,0.2353,642,4252,10226,0.639,1,1,0,0,0,1,0,0,0,0
0,0.1355,271.68,0.04346880010947392,11.22524339,74999.99981,6249.999984259699,0.0422,662,4559,1053,0.405,7,3,0,0,0,1,0,0,0,0
0,0.1482,259.33,0.09430181822412366,10.40426284,32999.99999,2749.999998766301,0.1538,652,4319,4474,0.71,2,1,0,0,0,1,0,0,0,0
0,0.1134,368.48,0.0995891890318698,10.70099475,44400.00007,3700.000005844829,0.0692,687,930,13215,0.582,0,0,0,0,0,1,0,0,0,0
0,0.1324,172.43,0.12171529412231517,9.740968623,17000.0,1416.6666666123338,0.0699,657,780,5734,0.591,32,0,0,1,1,0,0,0,0,0
0,0.1545,191.88,0.05005565194722259,10.73639668,46000.00021,3833.333350693612,0.2123,647,4140,6397,0.969,0,1,0,0,1,0,0,0,0,0
0,0.1513,416.75,0.06850684932401062,11.19821472,72999.99999,6083.333332539282,0.1573,652,5490,22917,0.386,3,1,0,0,0,1,0,0,0,0
0,0.1545,334.91,0.04728141155063711,11.35040654,85000.00038,7083.333365403453,0.2191,657,3839,10665,0.944,3,0,0,0,0,1,0,0,0,0
0,0.1039,629.55,0.21584571438749647,10.46310334,34999.99998,2916.6666652913104,0.1272,727,4529,35403,0.499,0,0,0,0,0,1,0,0,0,0
0,0.1513,124.16,0.06929860465918435,9.975808214,21500.0,1791.666666459275,0.2104,647,1289,2140,0.286,5,1,0,0,1,0,0,0,0,0
0,0.1008,113.07,0.11306999997400934,9.392661929,12000.0,1000.0000002298634,0.03,707,930,447,0.078,1,0,0,1,0,0,0,0,0,0
0,0.1261,804.16,0.04123897453794486,12.36307639,233999.999,19499.999915373144,0.1684,707,7320,220710,0.545,1,1,0,1,0,0,0,0,0,0
0,0.1261,201.04,0.057113636271120406,10.65112292,42240.00007,3520.0000057018988,0.0222,662,450,689,0.689,0,0,0,1,0,0,0,0,0,0
0,0.1261,723.74,0.0694790397418463,11.73606902,125000.0005,10416.66670537044,0.1694,687,4020,167006,0.535,3,0,0,1,0,0,0,0,0,0
0,0.1797,225.86,0.06453142839496773,10.6454249,42000.00011,3500.0000095707314,0.2829,662,4188,28432,0.571,3,1,0,1,0,1,0,0,0,0
0,0.1103,229.28,0.09171200005908942,10.30895266,29999.99998,2499.999998389267,0.1409,697,780,1819,0.26,0,0,0,0,0,0,0,0,0,0
0,0.1482,276.62,0.10373250018483715,10.37349118,31999.99994,2666.666661915031,0.2599,687,7710,4975,0.682,0,1,0,0,0,0,0,0,0,0
0,0.1576,413.46,0.0918799995908042,10.89673933,54000.00024,4500.000020041152,0.1896,652,5850,15827,0.82,1,0,0,0,0,1,0,0,0,0
0,0.1861,241.55,0.024155000042613842,11.69524702,119999.9998,9999.99998235817,0.2533,642,9390,37839,0.544,2,0,0,0,1,0,0,0,0,0
0,0.1861,759.27,0.09111240045284943,11.51292546,99999.9995,8333.333291914763,0.1889,652,2460,66900,0.94,7,0,0,0,1,0,0,0,0,0
0,0.1134,230.3,0.060078260597484695,10.73639668,46000.00021,3833.333350693612,0.042,682,3241,7931,0.277,8,0,0,0,0,1,0,0,0,0
0,0.1387,153.52,0.09304242421289499,9.893437217,19800.00001,1650.0000005236673,0.0606,652,900,3714,0.864,1,0,0,0,0,1,0,0,0,0
0,0.1324,101.43,0.021353684142550875,10.95080655,57000.00018,4750.000015120732,0.0337,652,750,8035,0.828,0,0,0,0,1,0,0,0,0,0
0,0.1545,111.64,0.026793600118167376,10.81977828,49999.99978,4166.666648290485,0.2292,642,2550,8132,0.713,3,1,0,0,1,0,0,0,0,0
0,0.1482,276.62,0.036882666641306246,11.40756495,90000.00006,7500.00000515698,0.1595,652,720,4682,0.72,0,1,0,0,0,0,1,0,0,0
0,0.1166,462.74,0.023137000053773348,12.3883942,239999.9994,19999.999953517443,0.1527,697,17640,161129,0.57,6,0,0,0,0,0,0,0,0,0
0,0.1861,185.95,0.03427649763404039,11.08367983,65100.00012,5425.0000097831135,0.292,652,8760,18545,0.863,1,0,0,1,0,1,0,0,0,0
0,0.1355,50.94,0.020376000013128115,10.30895266,29999.99998,2499.999998389267,0.142,647,7020,0,0.0,0,3,0,0,0,1,0,0,0,0
0,0.1261,502.6,0.11168888839147244,10.89673933,54000.00024,4500.000020041152,0.1996,682,2640,11460,1.014,1,0,0,0,0,1,0,0,0,0
0,0.1292,168.28,0.050489048808746204,10.59653473,39996.00008,3333.000006346899,0.1902,667,4470,2594,0.249,5,0,1,1,0,1,0,0,0,0
0,0.1766,107.95,0.028786666630754035,10.71441777,45000.00006,3750.0000046782898,0.2677,647,2887,14978,0.531,1,0,0,0,0,1,0,0,0,0
0,0.145,123.06,0.05469333360605982,10.20359214,26999.99987,2249.99998878045,0.2133,657,2190,20952,0.633,6,0,0,1,0,0,1,0,0,0
0,0.1261,33.51,0.006186461531518929,11.08214255,65000.00007,5416.666672745392,0.0085,657,540,1496,0.712,1,0,0,0,0,0,0,0,0,0
0,0.08,15.67,0.05698181820772049,8.101677747,3299.999998,274.99999987499285,0.0,747,570,0,0.0,0,0,0,0,0,0,1,0,0,0
0,0.1103,425.79,0.08515800010255051,11.00209984,59999.99993,4999.9999939788095,0.1318,712,1620,9664,0.632,4,0,0,0,0,1,0,0,0,0
0,0.1324,20.29,0.009739200037499202,10.1266311,24999.9999,2083.333325311798,0.2861,752,7140,45623,0.368,2,0,0,0,0,0,0,0,0,0
0,0.1513,138.05,0.05712413787211731,10.27505111,29000.00003,2416.666669159189,0.2408,662,3990,5729,1.005,0,0,0,0,1,0,0,0,0,0
0,0.1576,192.72,0.05256000015244493,10.69194491,43999.99987,3666.6666560318736,0.2995,692,2790,26313,0.585,9,0,2,0,1,0,0,0,0,0
0,0.1482,248.96,0.05532444419805209,10.89673933,54000.00024,4500.000020041152,0.0967,647,4170,6572,0.801,1,1,0,1,0,1,0,0,0,0
0,0.145,378.64,0.09465999998959004,10.77895629,48000.00001,4000.000000439888,0.2565,702,3810,13055,0.435,1,1,0,0,0,1,0,0,0,0
